wavelength (nm),reflect
448,0.05356108407914581
449,0.05365314702873793
450,0.05374364583255621
451,0.053845102554546796
452,0.053965435311621214
453,0.05408642761372515
454,0.054208150936838874
455,0.05434288514937689
456,0.054506567170404564
457,0.05462260430921278
458,0.054740405681797395
459,0.054888841458692696
460,0.05499424942070109
461,0.055166210291024
462,0.055364958501065986
463,0.055506736000628436
464,0.05561813512814908
465,0.0557667493692097
466,0.05594999722762244
467,0.056089879715300835
468,0.0562570143223257
469,0.056427391037268626
470,0.056587246076762826
471,0.05680709299451013
472,0.057023166287949054
473,0.05724072604542771
474,0.05749175217822876
475,0.05775208351899208
476,0.058072412889857594
477,0.0584439586702533
478,0.058780670030025385
479,0.059172442198527866
480,0.0596005161551744
481,0.06003654228054443
482,0.060496817678856785
483,0.06100150886314444
484,0.06155586614667102
485,0.06214968004871183
486,0.06276081493024381
487,0.06341214635102072
488,0.06408726235573745
489,0.06470104491426759
490,0.06526901717816613
491,0.06584350598684718
492,0.0664662658766062
493,0.06708641823809702
494,0.06767582632989112
495,0.06823893378280864
496,0.06881137400814455
497,0.06938276375228522
498,0.06992746439032592
499,0.07044112484414859
500,0.07097614242702364
501,0.0715325427821977
502,0.07208619958722491
503,0.07260992499931333
504,0.07310347060928425
505,0.07361369088085556
506,0.07415833716486492
507,0.07471594605113516
508,0.07530811591062533
509,0.07594377934374287
510,0.07661682992943282
511,0.07729286173810727
512,0.07802532812025546
513,0.07881688395927852
514,0.07963647123522799
515,0.08047160758416715
516,0.08132150577997381
517,0.08218168341460343
518,0.08303964762506665
519,0.08388071875269752
520,0.08468249412064095
521,0.0854418501847568
522,0.08616541525956448
523,0.08689678262019353
524,0.08760252847969596
525,0.08820536620910077
526,0.0888155715764536
527,0.08936210145590534
528,0.08979606202188538
529,0.09018742479370773
530,0.09045354018244578
531,0.09064006052082155
532,0.09081369647646641
533,0.09090693699155626
534,0.09093272714205991
535,0.09090234355670693
536,0.09082107183837326
537,0.09068200651801243
538,0.09050587544014352
539,0.09030615377152115
540,0.09005655793346214
541,0.08979434191077643
542,0.08951334672485199
543,0.08918877382494719
544,0.08883683924659716
545,0.08850463667962175
546,0.0881982003095057
547,0.0878596798984469
548,0.08753936053308202
549,0.0872130838357884
550,0.08685072994343654
551,0.08648455125232121
552,0.08613345923867578
553,0.08578706595409631
554,0.08541626422536307
555,0.0850621379300907
556,0.08468776037280416
557,0.08428162290197298
558,0.0839371888899844
559,0.08354777248480798
560,0.08311806785660705
561,0.08269555011140653
562,0.08226550315651925
563,0.08184503084325026
564,0.08143437154616423
565,0.08101841353285799
566,0.08062138115926128
567,0.08023665258060546
568,0.07986234152961925
569,0.07952700998819583
570,0.0792272468924734
571,0.07895825715428616
572,0.07871647370593257
573,0.07847650953788152
574,0.07830482655303192
575,0.07820877817445701
576,0.07808145814137753
577,0.07799592708937547
578,0.07793589233035736
579,0.07786440402639264
580,0.07779526280883665
581,0.07774118157276994
582,0.07768918510456942
583,0.07760726931876814
584,0.07755059156830996
585,0.07749640373040674
586,0.07741541246486464
587,0.07729773174035874
588,0.07717590044747284
589,0.07703984750582533
590,0.0768607764567875
591,0.07665085990195272
592,0.07644712498069976
593,0.07625011058354486
594,0.07601923139913686
595,0.07576895338093699
596,0.07551269609090192
597,0.07525837729867713
598,0.07499091736652064
599,0.07470701379819111
600,0.07442285734290431
601,0.07416283087656193
602,0.07386283761105454
603,0.07356942301897804
604,0.07330383686670032
605,0.07299936496552284
606,0.07275308798241283
607,0.07254738754496404
608,0.07234131723827752
609,0.07217660068206001
610,0.07204653731381466
611,0.07194192773515987
612,0.0718538034616788
613,0.071793479281754
614,0.0717647568388296
615,0.07177132029202447
616,0.07182462321057097
617,0.07187030212791945
618,0.07193993172433581
619,0.07208380193893532
620,0.07218714622630125
621,0.07234014059633612
622,0.07255664492745316
623,0.0727336356648806
624,0.07291702096271725
625,0.07312524302750835
626,0.07334830767244713
627,0.07349622473283664
628,0.07366197531729446
629,0.07386872062106718
630,0.07408521912305427
631,0.07427932938331482
632,0.07444107866965557
633,0.07458328947203353
634,0.07474791160546831
635,0.07488495382947177
636,0.07499962665077489
637,0.07511305316501926
638,0.07524129817256221
639,0.07534146608246928
640,0.07541123629791055
641,0.07548294621366834
642,0.07556549683154705
643,0.07564891513183654
644,0.07572609252558779
645,0.07580467972084151
646,0.07587629570502816
647,0.07594689302263126
648,0.07602371322124188
649,0.0760891306311844
650,0.0761497770242016
651,0.07622781177172779
652,0.07635377436703317
653,0.07642628436453645
654,0.07648190803025434
655,0.07657492250248213
656,0.0767332650357582
657,0.07688845658667208
658,0.07704872478912252
