wavelength (nm),reflect
790,0.6642716383785876
791,0.6634177021532459
792,0.6624911216633738
793,0.6616464484919665
794,0.6607598377006704
795,0.6598145399388499
796,0.6588837665327406
797,0.6579264950355423
798,0.6569631467289725
799,0.6560188100581958
800,0.6551140188584982
801,0.6541218651338053
802,0.6530877762343235
803,0.652075339951263
804,0.6510744570519169
805,0.6500846938899176
806,0.6490917368900467
807,0.648083816344193
808,0.6470913369279663
809,0.646085925077131
810,0.6450979402199198
811,0.6441783708226773
812,0.6432531265722982
813,0.6423773681574502
814,0.6415331796892173
815,0.640625587332997
816,0.6396091917156711
817,0.6385792293669831
818,0.6375981875580035
819,0.6366114688730242
820,0.6355259971352806
821,0.6345038845038513
822,0.6336274883991679
823,0.6326634295858665
824,0.6316510698761115
825,0.6306261841321396
826,0.629645437495274
827,0.628796956544435
828,0.6278697905610454
829,0.6269100853214926
830,0.6260679126544288
831,0.6250983876014208
832,0.6241502004601182
833,0.6232779595372667
834,0.622438254160294
835,0.6215758903728633
836,0.6206776536684432
837,0.6197830074192503
838,0.618975462569432
839,0.6182138448062003
840,0.6174086974420278
841,0.616571474516999
842,0.6158946055741465
843,0.6150984681853794
844,0.614293045643616
845,0.6136023845014926
846,0.6129167025417475
847,0.612223956879043
848,0.6115210668113972
849,0.6108292503143571
850,0.6102163493145245
851,0.609613426646009
852,0.6089796950419408
853,0.6083232563608083
854,0.6077606755763739
855,0.6071710506701602
856,0.6065144014785281
857,0.6058500718982572
858,0.6053270976915329
859,0.6048266462581573
860,0.6042605798592673
861,0.6036286323338091
862,0.6031539274070891
863,0.6027316429209235
864,0.6022889926462439
865,0.6018496523031488
866,0.6014241917755785
867,0.6009434712560221
868,0.600412661064995
869,0.5999621303750109
870,0.5995991349693298
871,0.5992242420120637
872,0.5987826784133922
873,0.5983524939772095
874,0.5980254036171717
875,0.5976821081148498
876,0.5972620651102866
877,0.5969830671658508
878,0.5967470542706004
879,0.5964191387531189
880,0.5959829367811981
881,0.5958027008771333
882,0.5955841206796915
883,0.595328774371677
884,0.5950968077945783
885,0.5947429103274526
886,0.5945500466367775
887,0.5944175638435785
888,0.5941650825178845
889,0.5940231132828495
890,0.5939152819667066
891,0.5937381795591391
892,0.5934555886441704
893,0.5933772940185412
894,0.5933703353800135
895,0.5933915404700457
896,0.5934262362672076
897,0.5932433712786636
898,0.5931775034552808
899,0.5932444581190959
900,0.5932326308400725
901,0.593201625590824
902,0.593235990951699
903,0.5931973200000917
904,0.5929248771652907
905,0.592976942488599
906,0.5930022729658505
907,0.5929062079316776
908,0.5928270169947184
909,0.592820484601337
910,0.5929204079566119
911,0.5930299482465363
912,0.5930268848928193
913,0.5932856221315995
914,0.5934121233813489
915,0.5933782890780588
916,0.5934567465313991
917,0.5936310271679807
918,0.5936860385567142
919,0.5937092044134857
920,0.5939264850814158
921,0.5939132111290051
922,0.5939724274309004
923,0.5941905216942075
924,0.594441616063316
925,0.594578468615148
926,0.594835158332777
927,0.5952078902559823
928,0.5955091374677862
929,0.595818802559878
930,0.5962016985407472
931,0.5965988162405833
932,0.5968681993602203
933,0.5971429017182266
934,0.5977001527321484
935,0.5981763183859378
936,0.5980433919269024
937,0.5985046753579855
938,0.5990799961088163
939,0.5994429490398981
940,0.5995228046368598
941,0.5995535563994597
942,0.6001332106797841
943,0.6006356628632347
944,0.600382203964679
945,0.6005672395977824
946,0.6012436412799362
947,0.6019443305119084
948,0.6022045404010072
949,0.6023000550509504
950,0.602850821134573
951,0.6031373120631757
952,0.6028164797892583
953,0.6035325050610929
954,0.6041867982463537
955,0.60449226501944
956,0.6045780402927403
957,0.604885398591784
958,0.6050666994459539
959,0.605252310899594
960,0.6056414129085227
961,0.6063205641533894
962,0.6066980962839871
963,0.6069849562233907
964,0.6073620203657091
965,0.6077798199461115
966,0.6081250181371518
967,0.6082251275147345
968,0.6083134475981649
969,0.6088123987941778
970,0.6089731516070072
971,0.6092976024659094
972,0.6098638354789008
973,0.6103452667597149
974,0.6102753323615866
975,0.6108998398072764
976,0.6116351219796032
977,0.6115160231459272
978,0.6120798259805783
979,0.6122561534128567
980,0.61246284691938
981,0.6131389795080674
982,0.6134481768253305
983,0.6137949519184058
984,0.6142373540958166
985,0.6146137932258642
986,0.6146275068690923
987,0.6152419706745522
988,0.6158067154475888
989,0.6161088326589576
990,0.6166477802821744
991,0.6165351632093892
992,0.6169362349725619
993,0.6177710176875157
994,0.6181194291304359
995,0.618797502040887
996,0.618906634312007
997,0.6190660336894362
998,0.6199376521769826
999,0.619720830072297
1000,0.6201080714533767
1001,0.6235960016897765
1002,0.6236611231273643
1003,0.6240440950896377
1004,0.6246809539282957
1005,0.6251486490993589
1006,0.6253368547220806
1007,0.6253900831937111
1008,0.6260411425293377
1009,0.6265131777739616
1010,0.6267178716459002
1011,0.6272077809784395
1012,0.6280027150447575
1013,0.6285419483171361
1014,0.6290925209695933
1015,0.6301197997939915
1016,0.6305886290066688
1017,0.6306773946114949
1018,0.630976841030853
1019,0.631331116462448
1020,0.6317296293690912
1021,0.6323163466126522
1022,0.6327918201350273
1023,0.6331448685558684
1024,0.6335408932338634
1025,0.6340640489939932
1026,0.6344452553564621
1027,0.6351631201863149
1028,0.6355546616003576
1029,0.6356888106978182
1030,0.6363061209321903
1031,0.636865989367322
1032,0.6375196285609012
1033,0.6382809745000892
1034,0.6386317373586332
1035,0.6390063333797955
1036,0.6391684639739819
1037,0.6393197127525104
1038,0.6397286789504727
1039,0.6405605875375571
1040,0.6416153669037501
1041,0.6423695175764534
1042,0.642653473123818
1043,0.6429008678527708
1044,0.6429002196355222
1045,0.6433321182769811
1046,0.6445927141304931
1047,0.6455223089860465
1048,0.6466857098391551
1049,0.6474933136730314
1050,0.6479461275662265
1051,0.648115284768791
1052,0.6485767047830895
1053,0.6492153015879721
1054,0.6496594671573346
1055,0.6501782489342788
1056,0.6508154776472876
1057,0.6512613242418935
1058,0.6520306432609458
1059,0.6533410905521154
1060,0.6541156815879187
1061,0.6544047810897914
1062,0.6551381030447797
1063,0.6561042791320465
1064,0.6563425805920552
1065,0.6570719262908556
1066,0.6579381393395946
1067,0.6583498331941646
1068,0.6587899158504061
1069,0.6591823099456374
1070,0.6596173363933677
1071,0.66011421568755
1072,0.6608484961303622
1073,0.6614124220757512
1074,0.6619468873562395
1075,0.6624358235645547
1076,0.662820486574292
1077,0.6632250169164142
1078,0.6637728913815504
1079,0.6644151259442498
1080,0.6653445151881242
1081,0.6663394938280068
1082,0.6674083657709275
1083,0.6683109853806037
1084,0.6690919340392839
1085,0.6697661218290095
1086,0.6703592784151853
1087,0.6708233986760526
1088,0.6714019502873817
1089,0.6718953154886673
1090,0.6725112430533536
1091,0.6733276759344898
1092,0.6739305625939601
1093,0.6743399515695839
1094,0.6746257967915635
1095,0.674859065630276
1096,0.6750023247290998
1097,0.6755369275570227
1098,0.6763690022136194
1099,0.6770485196716132
1100,0.6777572075465003
1101,0.6785735021836728
1102,0.6793986379616486
1103,0.6801966220174429
1104,0.6811518077349125
1105,0.6820842288213832
1106,0.6823358595482258
1107,0.6827709625196337
1108,0.6833405498815024
1109,0.683602349327005
1110,0.6845915122196594
1111,0.6854541680796068
1112,0.6858318211329377
1113,0.6855629606169796
1114,0.6860437131031866
1115,0.6862531403138189
1116,0.6870090509180106
1117,0.6893374267018093
1118,0.6907049005729766
1119,0.6914871451499741
1120,0.6928709408654711
1121,0.6933190140740292
1122,0.6922967969645936
1123,0.6928104575899485
1124,0.6939552088075126
1125,0.6944522755994588
1126,0.695274242027845
1127,0.6959675467867067
1128,0.6959792324047461
1129,0.6961819178462437
1130,0.6966184420937395
1131,0.6971856173385876
1132,0.6977088995763775
1133,0.6980365401473346
1134,0.6983309249804526
1135,0.6990288895212012
1136,0.6992756236816146
1137,0.6991425706703474
1138,0.6992516121398903
1139,0.69985158779687
1140,0.6997966361080633
1141,0.6992704535512244
1142,0.6991891309361511
1143,0.6990498729063171
1144,0.6989146183934577
1145,0.6991658203652551
1146,0.6991843170888206
1147,0.6988486161522565
1148,0.6987003001874638
1149,0.6986125798979246
1150,0.6986571445260548
1151,0.6988077796581857
1152,0.6986918883835912
1153,0.6983771921254747
1154,0.6977546563813751
1155,0.697676283370587
1156,0.6977673695861161
1157,0.6976459294557334
1158,0.6976735760693522
1159,0.6976327807265432
1160,0.6974631138245833
1161,0.6971621666714627
1162,0.6968112829399101
1163,0.6966352318039195
1164,0.6965236429007805
1165,0.6961109667934946
1166,0.6959348304271158
1167,0.6956263284722186
1168,0.6953208570050632
1169,0.6948576549003204
1170,0.6944262820607405
1171,0.6940084207954899
1172,0.6936559808465624
1173,0.6931507312046823
1174,0.6928327554623032
1175,0.6928465748751655
1176,0.6925634207596435
1177,0.6923177239967249
1178,0.6918232285511026
1179,0.690934529824866
1180,0.6902028383057228
1181,0.6894269818162787
1182,0.6886212367376965
1183,0.6877906743726597
1184,0.6871060844023149
1185,0.6861905454151375
1186,0.6850242230584026
1187,0.6840788579414913
1188,0.6830945191437872
1189,0.6822798094570214
1190,0.6814932959505885
1191,0.680985613143349
1192,0.6805996215096063
1193,0.680405532520193
1194,0.6807580037859099
1195,0.6807394139905092
1196,0.6807289970475014
1197,0.6804703064110846
1198,0.6804240909635061
1199,0.6801957854969195
1200,0.6802111304907817
1201,0.6805414554672288
1202,0.6806356376796739
1203,0.6806340293223263
1204,0.6806793144592379
1205,0.6806665368364082
1206,0.6807539064258207
1207,0.6809931989852238
1208,0.6810532488817207
1209,0.6808639033129132
1210,0.6810172215420377
1211,0.6811838513463844
1212,0.6814850997902354
1213,0.6819514856557877
1214,0.682832720062959
1215,0.6833078352422897
1216,0.6837022004072429
1217,0.6840671499949408
1218,0.6841256626260036
1219,0.6846878483341156
1220,0.6855314074084295
1221,0.6862142055994377
1222,0.6870239359646667
1223,0.6879202656614819
1224,0.6888456332311594
1225,0.68965716684725
1226,0.6907437755515068
1227,0.6915369775547364
1228,0.691931485496243
1229,0.6924291438170486
1230,0.6929069541413327
1231,0.6933143566874884
1232,0.6938165230254048
1233,0.6943881122011553
1234,0.6948685567976947
1235,0.6953323353737285
1236,0.6958333642225556
1237,0.6963834117678477
1238,0.6967770953708735
1239,0.6971254573600719
1240,0.6974842184963879
1241,0.6977295830545326
1242,0.6979668872083915
1243,0.6983017619523775
1244,0.6985120470940518
1245,0.6984758453386606
1246,0.69863715743964
1247,0.6987042367153947
1248,0.6987526579896848
1249,0.6987932470485808
1250,0.6988550334036634
1251,0.6988030203426643
1252,0.6986478743654301
1253,0.698562530966606
1254,0.6983514704717942
1255,0.698354512004204
1256,0.6984594984964769
1257,0.698646226321227
1258,0.699063385920529
1259,0.6993529677146851
1260,0.6998354452251199
1261,0.700053599716094
1262,0.7000862328705014
1263,0.7000791293890564
1264,0.6998368526441882
1265,0.6992045015329265
1266,0.6989626407785168
1267,0.6987080762879906
1268,0.6985232600067278
1269,0.698532656488076
1270,0.6985205736989769
1271,0.6985485356663661
1272,0.6984891370709367
1273,0.6984734964390922
1274,0.6984288073279188
1275,0.6982404643163178
1276,0.6981574757619177
1277,0.6982374827038845
1278,0.6981976481878323
1279,0.6982226945635285
1280,0.697984810988041
1281,0.6979189001987754
1282,0.697508070521484
1283,0.6972655073934414
1284,0.6970297858165174
1285,0.6968031838273974
1286,0.6965620408293066
1287,0.6963931864597118
1288,0.6962689145003881
1289,0.6960588702822197
1290,0.6957604657923957
1291,0.6956402021398342
1292,0.6956052846226715
1293,0.6955210363106321
1294,0.6956284776355542
1295,0.6955572717201639
1296,0.6952142608258023
1297,0.6950161716725441
1298,0.6947374693246462
1299,0.6947355187073494
1300,0.6947072386757062
1301,0.6946152585484252
1302,0.6944905912701821
1303,0.6943690031089164
1304,0.6941061339762026
1305,0.6937125316826828
1306,0.6934491168292107
1307,0.6930377003852717
1308,0.6928627433376493
1309,0.6929138888629146
1310,0.6928668696986838
1311,0.6928730565799961
1312,0.6928772220248364
1313,0.6928830171109852
1314,0.6928735946982841
1315,0.693025939367698
1316,0.6929893838115991
1317,0.692985337353845
1318,0.6925948392795559
1319,0.6919261491804934
1320,0.6914538284298297
1321,0.6911557018795232
1322,0.6909526173995479
1323,0.6907672437358222
1324,0.6908918920756458
1325,0.6907553834149502
1326,0.6903741368867292
1327,0.6901863956769824
1328,0.690228656285954
1329,0.6899606662208352
1330,0.6895826405674268
1331,0.6891732891800034
1332,0.6882585657183486
1333,0.6878407780794293
1334,0.6877842356514472
1335,0.6876357565991214
1336,0.6876130639443339
1337,0.6879209812489533
1338,0.6877378700518036
1339,0.6875620004662819
1340,0.6875449147611741
1341,0.6873323636903197
1342,0.6872501490574561
1343,0.6873794502073061
1344,0.687114829179664
1345,0.6862885230357101
1346,0.6863051198574963
1347,0.6868810195251595
1348,0.6868975907473057
1349,0.6872876891660179
1350,0.6878555407867075
1351,0.6875191299759258
1352,0.6875687397499896
1353,0.6903013715939078
1354,0.692062179360201
1355,0.6900226853196694
1356,0.6895803346585224
1357,0.6878795931300961
1358,0.6910285981739999
1359,0.6960464002310129
1360,0.7012321232341222
1361,0.7205366464784215
1362,0.7428295854257999
1363,0.7470342090434512
1364,0.7886805886882762
1365,0.7726872586197957
1366,0.6552017453344461
1367,0.6478046689712994
1368,0.6745782358932124
1369,0.6794545597143625
1370,0.7370459582884412
1371,0.7428544279711803
1372,0.7040169876405389
1373,0.7054259169414475
1374,0.7224626620165274
1375,0.7181092989089422
1376,0.7188760301482071
1377,0.7100712275854014
1378,0.671329740411636
1379,0.6688735593607142
1380,0.6774137232155333
1381,0.6539445435637733
1382,0.676662366190934
1383,0.6985558758296988
1384,0.7096637348528905
1385,0.7307465147927813
1386,0.7056711958435664
1387,0.6880215132275963
1388,0.6835544236078485
1389,0.6756690894202169
1390,0.6781898714040118
1391,0.6941060192667933
1392,0.6970634628998802
1393,0.699397341960511
1394,0.6985029548575062
1395,0.698401084004791
1396,0.6904679128401834
1397,0.6720605287025676
1398,0.6631987308654482
1399,0.6546709668432584
1400,0.6480956508345854
1401,0.6480095892855602
1402,0.6464941095666065
1403,0.6438521182108229
1404,0.6373081817186379
1405,0.6431811580006059
1406,0.6459385300972228
1407,0.6488275989810875
1408,0.6564578566002894
1409,0.6558973834809926
1410,0.65759052474715
1411,0.658227051154322
1412,0.6583796579253138
1413,0.6573465792011146
1414,0.6556473968054194
1415,0.6548643505338696
1416,0.6541496152528501
1417,0.6530096801677703
1418,0.6524006479991807
1419,0.6514651428488283
1420,0.6496713715022997
1421,0.648557444518725
1422,0.647667148803972
1423,0.6469557179234535
1424,0.6462894865254788
1425,0.6456799757962879
1426,0.6457115734969298
1427,0.6451026462912974
1428,0.6437701179574744
1429,0.6431165809910423
1430,0.6416562255730256
1431,0.6406341739027746
1432,0.6414473085657082
1433,0.6416987350313339
1434,0.6421153043372193
1435,0.6441384161091228
1436,0.6448242304756162
1437,0.6445365552832741
1438,0.6447838778875767
1439,0.645293092845616
1440,0.64465003274248
1441,0.6433054306601899
1442,0.6429055830830854
1443,0.6425348678867793
1444,0.6418906725195028
1445,0.6417068594254864
1446,0.641144601667104
1447,0.6394620329566982
1448,0.6390352148691187
1449,0.639574727250729
1450,0.6395191031631628
1451,0.640122015303166
1452,0.6397998776349147
1453,0.6383126727344163
1454,0.6377513595760853
1455,0.6377220817067679
1456,0.6365561180635622
1457,0.6364208512448257
1458,0.6362401022130236
1459,0.6354529156367301
1460,0.6353498239675741
1461,0.6348210273554015
1462,0.6352525391454248
1463,0.6365736828141859
1464,0.6368532549744553
1465,0.6366903831835257
1466,0.6362776952267885
1467,0.6355524456520623
1468,0.6336725715730382
1469,0.6323817090544592
1470,0.6312308107786445
1471,0.6303793997148244
1472,0.6293516545028499
1473,0.6285752170190223
1474,0.629362603204869
1475,0.6286034678963508
1476,0.6265827739626472
1477,0.6256057911884599
1478,0.6243177480136847
1479,0.6233003018972434
1480,0.6224595626504863
1481,0.6226231635518568
1482,0.6244663561371712
1483,0.6240228250401126
1484,0.6234030897638154
1485,0.6225531544756573
1486,0.6199875471441503
1487,0.61754348556708
1488,0.6174278263281837
1489,0.6166934718763958
1490,0.6162105349122012
1491,0.6167140358785688
1492,0.6172999781808369
1493,0.6173492627281392
1494,0.6174357649158789
1495,0.6172802627902968
1496,0.6161021782839244
1497,0.615684032780147
1498,0.6153207931162641
1499,0.6148175526904521
1500,0.6149167094359992
1501,0.6155211458645755
1502,0.6158071953039329
1503,0.616093680515087
1504,0.6167445878008861
1505,0.6179332758513989
1506,0.6182796370033353
1507,0.6186607767023425
1508,0.6186727126852224
1509,0.6175681859232495
1510,0.6173280859077623
1511,0.6175700545086303
1512,0.6176047689003511
1513,0.6176244263742928
1514,0.6178427403704909
1515,0.6181614660767863
1516,0.6184013349122116
1517,0.6188904724930006
1518,0.6191796234062263
1519,0.6191899458933703
1520,0.6193521949483086
1521,0.6192305389128572
1522,0.6198986664143805
1523,0.620524171857117
1524,0.6206191570012994
1525,0.6202187661810283
1526,0.6194446522985141
1527,0.6189168380148679
1528,0.618874342329657
1529,0.6197496539116273
1530,0.620205733059469
1531,0.6199834154777197
1532,0.619797301738234
1533,0.6198816176209132
1534,0.6202809906102048
1535,0.6204506975671376
1536,0.6211163596185079
1537,0.6211766998246112
1538,0.6205921780576708
1539,0.6205193483652248
1540,0.6205061556287532
1541,0.6204330009258261
1542,0.6205141811865156
1543,0.6204865086882744
1544,0.6202798040861671
1545,0.620471014328852
1546,0.620964700752052
1547,0.6210910200996842
1548,0.6214392181884828
1549,0.6212736674283996
1550,0.6203526745144915
1551,0.6200188830079346
1552,0.6197411349035669
1553,0.6196074653507726
1554,0.6199119058291471
1555,0.6200014022872601
1556,0.6201227912027651
1557,0.6200111024986663
1558,0.6196373576999733
1559,0.6193972356725659
1560,0.6189879222431844
1561,0.6186183561660387
1562,0.6182636970754007
1563,0.6181660682521278
1564,0.6186520538246657
1565,0.6184532744660004
1566,0.6176702196807604
1567,0.617441983771638
1568,0.6172868331494222
1569,0.6165832605170758
1570,0.6164913600578232
1571,0.6169155376653946
1572,0.6165894134077763
1573,0.6160529033836527
1574,0.6154539884678455
1575,0.6149333465943975
